Row_ID,Order_Date,Ship_Date,Ship_Mode,Delay_Timing,Delay_Timing_Days
5430,2015-05-09,2015-07-09,First Class,61 days,61.0
5431,,,Standard Class,,
5432,,,Standard Class,,
5433,,,Standard Class,,
5434,,,Standard Class,,
5435,,,Standard Class,,
5436,,,Standard Class,,
5437,2015-05-07,2015-08-07,First Class,92 days,92.0
5438,2015-05-07,2015-08-07,First Class,92 days,92.0
5439,2015-05-07,2015-08-07,First Class,92 days,92.0
5440,2017-04-04,2017-09-04,Standard Class,153 days,153.0
5441,,,Second Class,,
5442,2018-09-09,,Standard Class,,
5443,,,Standard Class,,
5444,,,Standard Class,,
5445,,,Standard Class,,
5446,,,Standard Class,,
5447,,,Standard Class,,
5448,,,Standard Class,,
5449,2015-12-09,,Standard Class,,
5450,2015-12-09,,Standard Class,,
5451,2015-12-09,,Standard Class,,
5452,2015-12-09,,Standard Class,,
5453,,,Standard Class,,
5454,,,Standard Class,,
5455,,2018-02-05,Standard Class,,
5456,,2018-02-05,Standard Class,,
5457,,2019-02-01,Standard Class,,
5458,,2019-02-01,Standard Class,,
5459,2018-04-09,2018-06-09,Second Class,61 days,61.0
5460,2018-04-09,2018-06-09,Second Class,61 days,61.0
5461,,,Standard Class,,
5462,,2018-04-10,Standard Class,,
5463,,,First Class,,
5464,,,First Class,,
5465,,,First Class,,
5466,,,First Class,,
5467,,,Second Class,,
5468,2017-09-06,,Standard Class,,
5469,,,First Class,,
5470,,,First Class,,
5471,,2017-04-06,Standard Class,,
5472,,,Standard Class,,
5473,,,Standard Class,,
5474,,,Standard Class,,
5475,,,Same Day,,
5476,,,First Class,,
5477,,,First Class,,
5478,,,First Class,,
5479,,,Standard Class,,
5480,,2015-04-04,Standard Class,,
5481,2018-08-10,,Standard Class,,
5482,2018-08-10,,Standard Class,,
5483,2018-08-10,,Standard Class,,
5484,2018-08-10,,Standard Class,,
5485,,2018-04-02,Standard Class,,
5486,2015-12-12,,Standard Class,,
5487,,,Standard Class,,
5488,2018-01-04,2018-04-04,Second Class,90 days,90.0
5489,2018-01-04,2018-04-04,Second Class,90 days,90.0
5490,2018-01-04,2018-04-04,Second Class,90 days,90.0
5491,2018-01-04,2018-04-04,Second Class,90 days,90.0
5492,,,First Class,,
5493,,,Same Day,,
5494,,,Same Day,,
5495,,,Same Day,,
5496,2016-04-09,2016-08-09,Standard Class,122 days,122.0
5497,2018-12-06,,Standard Class,,
5498,,,Second Class,,
5499,,,Second Class,,
5500,,,Second Class,,
5501,,,Second Class,,
5502,,,Second Class,,
5503,2018-02-11,2018-06-11,Standard Class,120 days,120.0
5504,2018-02-11,2018-06-11,Standard Class,120 days,120.0
5505,2018-02-11,2018-06-11,Standard Class,120 days,120.0
5506,2018-02-11,2018-06-11,Standard Class,120 days,120.0
5507,2017-08-10,2017-08-10,Same Day,0 days,0.0
5508,2017-08-04,,Standard Class,,
5509,2016-08-10,2016-12-10,Standard Class,122 days,122.0
5510,,,Standard Class,,
5511,,,Standard Class,,
5512,,2015-02-03,Standard Class,,
5513,,2015-02-03,Standard Class,,
5514,,2016-01-06,First Class,,
5515,,2016-01-06,First Class,,
5516,,2016-01-06,First Class,,
5517,,,Second Class,,
5518,2018-04-12,2018-09-12,Standard Class,153 days,153.0
5519,2018-04-12,2018-09-12,Standard Class,153 days,153.0
5520,2018-04-12,2018-09-12,Standard Class,153 days,153.0
5521,2018-04-12,2018-09-12,Standard Class,153 days,153.0
5522,2018-04-12,2018-09-12,Standard Class,153 days,153.0
5523,2017-05-06,2017-07-06,First Class,61 days,61.0
5524,2017-05-06,2017-07-06,First Class,61 days,61.0
5525,2017-10-12,2017-12-12,First Class,61 days,61.0
5526,,2018-05-05,Standard Class,,
5527,,,Standard Class,,
5528,2016-08-05,2016-10-05,First Class,61 days,61.0
5529,,2016-04-04,Standard Class,,
5530,2018-06-08,2018-11-08,Standard Class,153 days,153.0
5531,2018-02-12,2018-06-12,Standard Class,120 days,120.0
5532,2017-06-06,2017-07-06,First Class,30 days,30.0
5533,2017-06-06,2017-07-06,First Class,30 days,30.0
5534,2017-06-06,2017-07-06,First Class,30 days,30.0
5535,2017-06-06,2017-07-06,First Class,30 days,30.0
5536,2017-06-06,2017-07-06,First Class,30 days,30.0
5537,2017-06-06,2017-07-06,First Class,30 days,30.0
5538,2017-06-06,2017-07-06,First Class,30 days,30.0
5539,,,Standard Class,,
5540,,,Standard Class,,
5541,,,Standard Class,,
5542,,,Standard Class,,
5543,,,Standard Class,,
5544,,,Standard Class,,
5545,,,Standard Class,,
5546,,,Standard Class,,
5547,2018-07-09,2018-08-09,First Class,31 days,31.0
5548,2018-07-09,2018-08-09,First Class,31 days,31.0
5549,,2015-01-12,First Class,,
5550,,2015-01-12,First Class,,
5551,2015-12-11,,Standard Class,,
5552,2015-12-11,,Standard Class,,
5553,2015-12-11,,Standard Class,,
5554,2015-12-11,,Standard Class,,
5555,2015-12-11,,Standard Class,,
5556,2018-02-10,2018-06-10,Second Class,120 days,120.0
5557,,,Standard Class,,
5558,,,Standard Class,,
5559,2016-06-12,2016-10-12,Standard Class,122 days,122.0
5560,2016-06-12,2016-10-12,Standard Class,122 days,122.0
5561,2016-06-12,2016-10-12,Standard Class,122 days,122.0
5562,,2018-02-04,Second Class,,
5563,,2018-02-04,Second Class,,
5564,,2018-02-04,Second Class,,
5565,,,Same Day,,
5566,,,Same Day,,
5567,,,Same Day,,
5568,,,Same Day,,
5569,,,Same Day,,
5570,,,Same Day,,
5571,,,Same Day,,
5572,2015-05-12,2015-09-12,Standard Class,123 days,123.0
5573,2015-05-12,2015-09-12,Standard Class,123 days,123.0
5574,2015-05-12,2015-09-12,Standard Class,123 days,123.0
5575,2015-05-12,2015-09-12,Standard Class,123 days,123.0
5576,2015-05-12,2015-09-12,Standard Class,123 days,123.0
5577,2017-12-12,,Standard Class,,
5578,2017-12-12,,Standard Class,,
5579,2018-09-09,,Second Class,,
5580,2018-09-09,,Second Class,,
5581,2018-09-09,,Second Class,,
5582,2018-04-10,2018-08-10,Standard Class,122 days,122.0
5583,2017-09-05,,Standard Class,,
5584,,,Second Class,,
5585,,2018-04-12,Standard Class,,
5586,,2018-04-12,Standard Class,,
5587,,2018-04-12,Standard Class,,
5588,,,First Class,,
5589,,,Standard Class,,
5590,2017-08-12,2017-11-12,Second Class,92 days,92.0
5591,2017-08-12,2017-11-12,Second Class,92 days,92.0
5592,,,Second Class,,
5593,,,Second Class,,
5594,,,Standard Class,,
5595,,,Same Day,,
5596,,,Same Day,,
5597,,,Standard Class,,
5598,,,Standard Class,,
5599,,,Standard Class,,
5600,2015-03-10,2015-03-10,Same Day,0 days,0.0
5601,2015-03-10,2015-03-10,Same Day,0 days,0.0
5602,2015-03-10,2015-03-10,Same Day,0 days,0.0
5603,,,Second Class,,
5604,,,Second Class,,
5605,2016-03-12,2016-07-12,Standard Class,122 days,122.0
5606,,,Standard Class,,
5607,,,Standard Class,,
5608,,,Standard Class,,
5609,2016-06-12,2016-11-12,Standard Class,153 days,153.0
5610,,2018-05-09,Standard Class,,
5611,2016-05-10,2016-07-10,First Class,61 days,61.0
5612,,,Standard Class,,
5613,,,Standard Class,,
5614,2017-02-02,2017-07-02,Standard Class,150 days,150.0
5615,,,Standard Class,,
5616,,,Standard Class,,
5617,,,Standard Class,,
5618,,2018-04-07,Standard Class,,
5619,,,First Class,,
5620,,,Standard Class,,
5621,,,Standard Class,,
5622,,,Standard Class,,
5623,,,Standard Class,,
5624,,,Second Class,,
5625,,,Second Class,,
5626,,2015-01-10,Second Class,,
5627,,2015-01-10,Second Class,,
5628,,2018-01-07,Standard Class,,
5629,,2018-01-07,Standard Class,,
5630,,,Second Class,,
5631,2015-11-02,,Standard Class,,
5632,2015-11-02,,Standard Class,,
5633,2015-11-02,,Standard Class,,
5634,,,Second Class,,
5635,2016-05-12,2016-06-12,First Class,31 days,31.0
5636,2018-03-09,2018-08-09,Standard Class,153 days,153.0
5637,2018-03-09,2018-08-09,Standard Class,153 days,153.0
5638,,2018-02-04,Standard Class,,
5639,,,Standard Class,,
5640,,,Standard Class,,
5641,,,Standard Class,,
5642,2018-02-04,2018-05-04,First Class,89 days,89.0
5643,2017-01-04,2017-05-04,Second Class,120 days,120.0
5644,,,Second Class,,
5645,,,First Class,,
5646,,,Standard Class,,
5647,2016-04-01,2016-09-01,Standard Class,153 days,153.0
5648,2018-02-11,2018-07-11,Standard Class,150 days,150.0
5649,,,Second Class,,
5650,,,Second Class,,
5651,,,Second Class,,
5652,,,Second Class,,
5653,2018-06-10,2018-11-10,Standard Class,153 days,153.0
5654,2015-04-11,2015-11-11,Standard Class,214 days,214.0
5655,,,First Class,,
5656,,,First Class,,
5657,,,First Class,,
5658,,,First Class,,
5659,,,First Class,,
5660,,,First Class,,
5661,,,First Class,,
5662,,2017-01-10,Standard Class,,
5663,,2017-01-10,Standard Class,,
5664,,,Same Day,,
5665,,,Same Day,,
5666,,,Same Day,,
5667,,,Same Day,,
5668,2017-11-06,,Standard Class,,
5669,2017-11-06,,Standard Class,,
5670,2017-11-06,,Standard Class,,
5671,2016-09-06,2016-11-06,Second Class,61 days,61.0
5672,2016-09-06,2016-11-06,Second Class,61 days,61.0
5673,,2018-03-11,Standard Class,,
5674,,2018-03-11,Standard Class,,
5675,,,Standard Class,,
5676,,2015-02-06,Standard Class,,
5677,,2015-02-06,Standard Class,,
5678,,2016-05-01,Standard Class,,
5679,,2017-03-08,Standard Class,,
5680,,2017-03-08,Standard Class,,
5681,,,Standard Class,,
5682,,,Standard Class,,
5683,2015-02-04,2015-08-04,Standard Class,181 days,181.0
5684,2015-02-04,2015-08-04,Standard Class,181 days,181.0
5685,2015-02-04,2015-08-04,Standard Class,181 days,181.0
5686,2016-05-11,2016-05-11,Same Day,0 days,0.0
5687,,,Same Day,,
5688,,,Same Day,,
5689,,,Same Day,,
5690,,,Standard Class,,
5691,2016-10-12,,Standard Class,,
5692,2016-10-12,,Standard Class,,
5693,2016-10-12,,Standard Class,,
5694,2016-10-12,,Standard Class,,
5695,2016-10-12,,Standard Class,,
5696,2017-05-05,2017-07-05,Second Class,61 days,61.0
5697,,,Standard Class,,
5698,,,Standard Class,,
5699,2017-05-11,2017-05-11,Same Day,0 days,0.0
5700,2018-03-11,2018-08-11,Standard Class,153 days,153.0
5701,,,First Class,,
5702,,,First Class,,
5703,,,Standard Class,,
5704,,,Standard Class,,
5705,,,Standard Class,,
5706,2015-03-11,2015-08-11,Standard Class,153 days,153.0
5707,,,Second Class,,
5708,2016-08-05,,Standard Class,,
5709,2016-08-05,,Standard Class,,
5710,2016-08-05,,Standard Class,,
5711,2016-08-05,,Standard Class,,
5712,2016-08-05,,Standard Class,,
5713,,,Same Day,,
5714,2015-01-03,2015-05-03,Standard Class,120 days,120.0
5715,,,Standard Class,,
5716,2016-09-10,2016-12-10,Second Class,91 days,91.0
5717,2016-09-10,2016-12-10,Second Class,91 days,91.0
5718,2016-09-10,2016-12-10,Second Class,91 days,91.0
5719,2016-09-10,2016-12-10,Second Class,91 days,91.0
5720,,2018-02-04,Second Class,,
5721,,,First Class,,
5722,,,First Class,,
5723,,,First Class,,
5724,,,Standard Class,,
5725,,,Standard Class,,
5726,,,First Class,,
5727,2016-04-05,2016-08-05,Standard Class,122 days,122.0
5728,2018-08-12,,Standard Class,,
5729,2018-08-12,,Standard Class,,
5730,2018-08-12,,Standard Class,,
5731,2018-08-12,,Standard Class,,
5732,2018-08-12,,Standard Class,,
5733,,2018-02-07,First Class,,
5734,,2018-02-07,First Class,,
5735,,2018-02-07,First Class,,
5736,,2015-03-07,Standard Class,,
5737,,,Standard Class,,
5738,,,Standard Class,,
5739,,2018-06-01,Standard Class,,
5740,,,First Class,,
5741,,,First Class,,
5742,,,First Class,,
5743,,,First Class,,
5744,,,First Class,,
5745,,,First Class,,
5746,,,First Class,,
5747,2017-08-12,2017-12-12,Standard Class,122 days,122.0
5748,2017-08-12,2017-12-12,Standard Class,122 days,122.0
5749,2017-08-12,2017-12-12,Standard Class,122 days,122.0
5750,,,Standard Class,,
5751,,2015-05-06,Standard Class,,
5752,,,Standard Class,,
5753,,,Standard Class,,
5754,2017-03-02,2017-10-02,Standard Class,214 days,214.0
5755,,2016-03-04,Second Class,,
5756,,,Standard Class,,
5757,,,Standard Class,,
5758,2016-11-08,,Standard Class,,
5759,,,First Class,,
5760,,,Same Day,,
5761,,,Same Day,,
5762,2018-12-08,,First Class,,
5763,2018-12-08,,First Class,,
5764,2016-03-11,2016-05-11,First Class,61 days,61.0
5765,2016-10-09,2016-12-09,Second Class,61 days,61.0
5766,2015-08-11,,Standard Class,,
5767,2017-08-10,,Standard Class,,
5768,2018-08-09,2018-12-09,Second Class,122 days,122.0
5769,,2016-01-03,Standard Class,,
5770,,2016-01-03,Standard Class,,
5771,,,Standard Class,,
5772,,,Standard Class,,
5773,,2016-01-12,Standard Class,,
5774,,2017-06-09,Standard Class,,
5775,2017-12-04,,Standard Class,,
5776,2017-12-04,,Standard Class,,
5777,2017-04-12,2017-08-12,Standard Class,122 days,122.0
5778,2017-04-12,2017-09-12,Standard Class,153 days,153.0
5779,2015-11-11,,Standard Class,,
5780,2015-11-11,,Standard Class,,
5781,2016-02-04,2016-09-04,Standard Class,213 days,213.0
5782,2016-12-12,,Second Class,,
5783,2016-12-12,,Second Class,,
5784,2016-12-12,,Second Class,,
5785,2018-02-10,2018-08-10,Standard Class,181 days,181.0
5786,2018-02-10,2018-08-10,Standard Class,181 days,181.0
5787,2018-02-10,2018-08-10,Standard Class,181 days,181.0
5788,2018-02-10,2018-08-10,Standard Class,181 days,181.0
5789,2018-10-04,,Second Class,,
5790,2018-10-04,,Second Class,,
5791,,2018-02-10,First Class,,
5792,,2018-02-10,First Class,,
5793,,2018-02-10,First Class,,
5794,,2018-02-10,First Class,,
5795,,2018-02-10,First Class,,
5796,,2015-03-10,Second Class,,
5797,,2015-03-10,Second Class,,
5798,,2015-03-10,Second Class,,
5799,,2015-03-10,Second Class,,
5800,,,Second Class,,
5801,2015-11-07,,First Class,,
5802,2015-11-07,,First Class,,
5803,,,First Class,,
5804,2018-12-05,,Standard Class,,
5805,,,Standard Class,,
5806,,,Standard Class,,
5807,2017-04-09,2017-07-09,Second Class,91 days,91.0
5808,2017-04-09,2017-07-09,Second Class,91 days,91.0
5809,2017-04-09,2017-07-09,Second Class,91 days,91.0
5810,2017-06-02,2017-11-02,Standard Class,153 days,153.0
5811,,,Standard Class,,
5812,,,Standard Class,,
5813,,,Standard Class,,
5814,2016-02-07,2016-03-07,First Class,29 days,29.0
5815,,,First Class,,
5816,,,Same Day,,
5817,,,Same Day,,
5818,,,Same Day,,
5819,,,Same Day,,
5820,,,Same Day,,
5821,2018-12-05,,Standard Class,,
5822,2018-12-05,,Standard Class,,
5823,2018-12-05,,Standard Class,,
5824,2018-12-05,,Standard Class,,
5825,2015-02-05,2015-02-05,Same Day,0 days,0.0
5826,2018-03-09,2018-06-09,Second Class,92 days,92.0
5827,2018-03-09,2018-06-09,Second Class,92 days,92.0
5828,2018-03-09,2018-06-09,Second Class,92 days,92.0
5829,2018-03-09,2018-06-09,Second Class,92 days,92.0
5830,2017-03-12,2017-07-12,Standard Class,122 days,122.0
5831,2017-03-12,2017-07-12,Standard Class,122 days,122.0
5832,,,Standard Class,,
5833,,,Standard Class,,
5834,,,Standard Class,,
5835,2016-09-06,,Standard Class,,
5836,2016-09-06,,Standard Class,,
5837,2016-09-06,,Standard Class,,
5838,,2018-03-12,Standard Class,,
5839,,2016-03-04,Standard Class,,
5840,,,Second Class,,
5841,,,Second Class,,
5842,,,Standard Class,,
5843,,,Standard Class,,
5844,,,Standard Class,,
5845,,,Standard Class,,
5846,,,Standard Class,,
5847,,,Standard Class,,
5848,,,Standard Class,,
5849,2016-10-11,,Standard Class,,
5850,2016-10-11,,Standard Class,,
5851,2016-10-11,,Standard Class,,
5852,2016-10-11,,Standard Class,,
5853,2016-10-11,,Standard Class,,
5854,2015-10-09,,Standard Class,,
5855,2016-05-08,2016-11-08,Standard Class,184 days,184.0
5856,2016-05-08,2016-11-08,Standard Class,184 days,184.0
5857,2016-05-08,2016-11-08,Standard Class,184 days,184.0
5858,2016-05-08,2016-11-08,Standard Class,184 days,184.0
5859,2018-03-09,2018-07-09,Second Class,122 days,122.0
5860,2016-01-11,2016-08-11,Standard Class,213 days,213.0
5861,,2016-04-05,Second Class,,
5862,2017-01-05,2017-04-05,Second Class,90 days,90.0
5863,2017-01-05,2017-04-05,Second Class,90 days,90.0
5864,2017-01-05,2017-04-05,Second Class,90 days,90.0
5865,2015-05-08,2015-07-08,Second Class,61 days,61.0
5866,2015-05-08,2015-07-08,Second Class,61 days,61.0
5867,2015-05-08,2015-07-08,Second Class,61 days,61.0
5868,2017-04-01,2017-08-01,Standard Class,122 days,122.0
5869,2017-04-01,2017-08-01,Standard Class,122 days,122.0
5870,2017-07-11,2017-12-11,Standard Class,153 days,153.0
5871,,,Same Day,,
5872,,,Standard Class,,
5873,,2018-03-04,Standard Class,,
5874,2018-04-06,2018-04-06,Same Day,0 days,0.0
5875,2018-04-06,2018-04-06,Same Day,0 days,0.0
5876,2016-07-04,2016-09-04,First Class,62 days,62.0
5877,,,Standard Class,,
5878,,,Standard Class,,
5879,,,Standard Class,,
5880,2017-05-09,2017-11-09,Standard Class,184 days,184.0
5881,,,Standard Class,,
5882,,,Standard Class,,
5883,,,Standard Class,,
5884,,,Second Class,,
5885,,,Second Class,,
5886,,,Same Day,,
5887,,,Same Day,,
5888,2018-08-10,2018-11-10,First Class,92 days,92.0
5889,2016-07-05,2016-12-05,Standard Class,153 days,153.0
5890,,,First Class,,
5891,,,Standard Class,,
5892,,,Standard Class,,
5893,,,Standard Class,,
5894,2018-10-09,,Standard Class,,
5895,2018-09-09,,Standard Class,,
5896,2015-01-11,2015-08-11,Standard Class,212 days,212.0
5897,2015-01-11,2015-08-11,Standard Class,212 days,212.0
5898,2017-03-04,2017-09-04,Standard Class,184 days,184.0
5899,2017-03-04,2017-09-04,Standard Class,184 days,184.0
5900,2018-12-01,,Standard Class,,
5901,,,Standard Class,,
5902,,2017-02-12,Standard Class,,
5903,2018-06-11,2018-06-11,Same Day,0 days,0.0
5904,2018-06-11,2018-06-11,Same Day,0 days,0.0
5905,2018-06-11,2018-06-11,Same Day,0 days,0.0
5906,2018-06-11,2018-06-11,Same Day,0 days,0.0
5907,2018-06-11,2018-06-11,Same Day,0 days,0.0
5908,2017-02-12,2017-07-12,Standard Class,150 days,150.0
5909,2017-02-12,2017-07-12,Standard Class,150 days,150.0
5910,2017-02-12,2017-07-12,Standard Class,150 days,150.0
5911,2017-02-12,2017-07-12,Standard Class,150 days,150.0
5912,,,Standard Class,,
5913,,,Second Class,,
5914,,,Standard Class,,
5915,,,Standard Class,,
5916,,,Standard Class,,
5917,,,Standard Class,,
5918,,,Standard Class,,
5919,,,Standard Class,,
5920,,,Standard Class,,
5921,,,Standard Class,,
5922,,,Standard Class,,
5923,,,Standard Class,,
5924,,,Second Class,,
5925,,,Second Class,,
5926,2018-03-06,2018-08-06,Standard Class,153 days,153.0
5927,2015-08-04,2015-12-04,Standard Class,122 days,122.0
5928,2015-11-10,,Standard Class,,
5929,2015-11-10,,Standard Class,,
5930,2018-07-07,2018-09-07,First Class,62 days,62.0
5931,2018-07-07,2018-09-07,First Class,62 days,62.0
5932,2018-07-07,2018-09-07,First Class,62 days,62.0
5933,2018-07-07,2018-09-07,First Class,62 days,62.0
5934,2018-07-07,2018-09-07,First Class,62 days,62.0
5935,2018-07-07,2018-09-07,First Class,62 days,62.0
5936,2017-04-07,2017-04-07,Same Day,0 days,0.0
5937,2017-04-07,2017-04-07,Same Day,0 days,0.0
5938,2017-04-07,2017-04-07,Same Day,0 days,0.0
5939,,,Standard Class,,
5940,,,Standard Class,,
5941,2018-12-10,,Second Class,,
5942,2018-12-10,,Second Class,,
5943,2017-06-08,,Standard Class,,
5944,,,Standard Class,,
5945,,,Standard Class,,
5946,,,Standard Class,,
5947,,,Standard Class,,
5948,,,Second Class,,
5949,2018-05-03,2018-05-03,Same Day,0 days,0.0
5950,2018-05-03,2018-05-03,Same Day,0 days,0.0
5951,2018-05-03,2018-05-03,Same Day,0 days,0.0
5952,2018-05-03,2018-05-03,Same Day,0 days,0.0
5953,,,Standard Class,,
5954,,,First Class,,
5955,2015-11-11,,Second Class,,
5956,2015-11-11,,Second Class,,
5957,2017-12-03,,Second Class,,
5958,2017-12-03,,Second Class,,
5959,2017-12-03,,Second Class,,
5960,2017-12-03,,Second Class,,
5961,2018-09-02,,Second Class,,
5962,2015-11-11,,Second Class,,
5963,2015-11-11,,Second Class,,
5964,2015-11-11,,Second Class,,
5965,,,Standard Class,,
5966,,,Standard Class,,
5967,,,Standard Class,,
5968,,,First Class,,
5969,,,First Class,,
5970,,,First Class,,
5971,,,First Class,,
5972,,,First Class,,
5973,2018-06-02,2018-11-02,Standard Class,153 days,153.0
5974,,,Standard Class,,
5975,2017-08-10,,Standard Class,,
5976,,,Standard Class,,
5977,,,Standard Class,,
5978,,,First Class,,
5979,2015-07-09,,Standard Class,,
5980,2015-07-09,,Standard Class,,
5981,2015-07-09,,Standard Class,,
5982,2015-07-09,,Standard Class,,
5983,,,Standard Class,,
5984,,,Second Class,,
5985,,,Standard Class,,
5986,,,Standard Class,,
5987,,,Standard Class,,
5988,,,Standard Class,,
5989,,,Standard Class,,
5990,,,Standard Class,,
5991,,,Standard Class,,
5992,,,Standard Class,,
5993,,,Standard Class,,
5994,2017-11-12,2017-11-12,Same Day,0 days,0.0
5995,2017-11-12,2017-11-12,Same Day,0 days,0.0
5996,2017-11-12,2017-11-12,Same Day,0 days,0.0
5997,2017-11-12,2017-11-12,Same Day,0 days,0.0
5998,2017-11-12,2017-11-12,Same Day,0 days,0.0
5999,2015-10-12,,Standard Class,,
6000,2015-10-12,,Standard Class,,
6001,2015-10-12,,Standard Class,,
6002,,,Standard Class,,
6003,,,Standard Class,,
6004,,,Standard Class,,
6005,2018-07-09,2018-11-09,Standard Class,123 days,123.0
6006,2016-02-11,2016-07-11,Standard Class,151 days,151.0
6007,2018-11-12,,Standard Class,,
6008,2018-01-04,2018-03-04,First Class,59 days,59.0
6009,,2017-03-01,Standard Class,,
6010,,2017-03-01,Standard Class,,
6011,,2017-03-01,Standard Class,,
6012,,2017-03-01,Standard Class,,
6013,,2017-03-01,Standard Class,,
6014,2017-10-03,2017-11-03,First Class,31 days,31.0
6015,2017-10-03,2017-11-03,First Class,31 days,31.0
6016,2015-06-04,2015-12-04,Standard Class,183 days,183.0
6017,2015-06-04,2015-12-04,Standard Class,183 days,183.0
6018,2015-06-04,2015-12-04,Standard Class,183 days,183.0
6019,2015-06-04,2015-12-04,Standard Class,183 days,183.0
6020,2015-05-10,2015-10-10,Second Class,153 days,153.0
6021,,,Same Day,,
6022,,,Same Day,,
6023,,,Standard Class,,
6024,,,First Class,,
6025,,,Second Class,,
6026,,,Second Class,,
6027,,2018-02-03,Standard Class,,
6028,,2018-02-03,Standard Class,,
6029,,,First Class,,
6030,,,First Class,,
6031,2018-06-07,2018-06-07,Same Day,0 days,0.0
6032,,2018-01-01,Standard Class,,
6033,,,First Class,,
6034,,,Standard Class,,
6035,,,Standard Class,,
6036,,,Standard Class,,
6037,2017-04-09,2017-08-09,Standard Class,122 days,122.0
6038,2017-04-09,2017-08-09,Standard Class,122 days,122.0
6039,2017-04-09,2017-08-09,Standard Class,122 days,122.0
6040,2017-04-09,2017-08-09,Standard Class,122 days,122.0
6041,,,Standard Class,,
6042,,,Standard Class,,
6043,2017-04-02,2017-08-02,Standard Class,122 days,122.0
6044,,,Second Class,,
6045,,,Second Class,,
6046,2016-03-09,2016-08-09,Standard Class,153 days,153.0
6047,2017-09-06,,Standard Class,,
6048,2016-07-11,2016-11-11,Standard Class,123 days,123.0
6049,2016-07-11,2016-11-11,Standard Class,123 days,123.0
6050,,,First Class,,
6051,,,Standard Class,,
6052,,,Standard Class,,
6053,,,Second Class,,
6054,,,Second Class,,
6055,,,Second Class,,
6056,,,First Class,,
6057,,,First Class,,
6058,2015-02-03,2015-08-03,Standard Class,181 days,181.0
6059,2015-02-03,2015-08-03,Standard Class,181 days,181.0
6060,,2016-03-01,Standard Class,,
6061,2016-10-04,,Standard Class,,
6062,2016-10-04,,Standard Class,,
6063,,,Second Class,,
6064,,,Second Class,,
6065,,,Second Class,,
6066,2016-05-04,2016-07-04,First Class,61 days,61.0
6067,,,Standard Class,,
6068,,,Standard Class,,
6069,,,Standard Class,,
6070,,,Standard Class,,
6071,,,Standard Class,,
6072,,2017-04-01,Standard Class,,
6073,,2017-04-01,Standard Class,,
6074,,2017-04-01,Standard Class,,
6075,,,Standard Class,,
6076,,,Standard Class,,
6077,2017-01-09,2017-07-09,Standard Class,181 days,181.0
6078,2017-01-09,2017-07-09,Standard Class,181 days,181.0
6079,2017-01-09,2017-07-09,Standard Class,181 days,181.0
6080,2017-01-09,2017-07-09,Standard Class,181 days,181.0
6081,2018-05-08,2018-08-08,First Class,92 days,92.0
6082,,,Same Day,,
6083,,,Standard Class,,
6084,,,Standard Class,,
6085,,,Standard Class,,
6086,,,Standard Class,,
6087,,,Standard Class,,
6088,,,Standard Class,,
6089,,,Standard Class,,
6090,,,Second Class,,
6091,,,Standard Class,,
6092,,,Standard Class,,
6093,,,Standard Class,,
6094,,,Standard Class,,
6095,,,Standard Class,,
6096,,,Standard Class,,
6097,,,Standard Class,,
6098,,,Standard Class,,
6099,,,Standard Class,,
6100,,,Standard Class,,
6101,,,Standard Class,,
6102,,,Standard Class,,
6103,,,Standard Class,,
6104,,,Standard Class,,
6105,,,First Class,,
6106,,,Standard Class,,
6107,,,Standard Class,,
6108,,,Standard Class,,
6109,2017-11-09,,Standard Class,,
6110,2017-11-09,,Standard Class,,
6111,2017-12-11,,Standard Class,,
6112,2017-12-11,,Standard Class,,
6113,2017-12-11,,Standard Class,,
6114,2017-12-11,,Standard Class,,
6115,2017-12-11,,Standard Class,,
6116,,,Standard Class,,
6117,,,Standard Class,,
6118,,,Standard Class,,
6119,,,Standard Class,,
6120,,,Standard Class,,
6121,,,Standard Class,,
6122,,,Standard Class,,
6123,2018-04-12,2018-09-12,Standard Class,153 days,153.0
6124,,2016-05-09,Standard Class,,
6125,2018-03-06,2018-07-06,Standard Class,122 days,122.0
6126,2018-03-06,2018-07-06,Standard Class,122 days,122.0
6127,2018-03-06,2018-07-06,Standard Class,122 days,122.0
6128,,2017-06-04,Standard Class,,
6129,,,First Class,,
6130,,2018-02-04,Standard Class,,
6131,,2018-02-04,Standard Class,,
6132,,,Standard Class,,
6133,,,Standard Class,,
6134,,,First Class,,
6135,2017-04-11,2017-04-11,Same Day,0 days,0.0
6136,,,Standard Class,,
6137,,,Standard Class,,
6138,,2017-04-11,Second Class,,
6139,,2015-04-04,Standard Class,,
6140,,,First Class,,
6141,2018-09-07,,Standard Class,,
6142,2018-09-07,,Standard Class,,
6143,2018-09-07,,Standard Class,,
6144,2018-09-07,,Standard Class,,
6145,,2018-01-07,Standard Class,,
6146,,,Standard Class,,
6147,,,Standard Class,,
6148,,,Standard Class,,
6149,,,Second Class,,
6150,,,First Class,,
6151,2017-08-04,2017-11-04,First Class,92 days,92.0
6152,,,Second Class,,
6153,2018-03-07,2018-08-07,Standard Class,153 days,153.0
6154,,,First Class,,
6155,,,First Class,,
6156,,,First Class,,
6157,,,First Class,,
6158,2017-03-08,2017-05-08,Second Class,61 days,61.0
6159,2017-03-08,2017-05-08,Second Class,61 days,61.0
6160,2017-03-12,2017-09-12,Standard Class,184 days,184.0
6161,,,First Class,,
6162,,,First Class,,
6163,,,First Class,,
6164,,,First Class,,
